year,area_title,occ_title,o_group,tot_emp,hourly_mean,annual_mean
2021,"Yakima, WA",Protective Service,major,"2,000",28.66,"59,610"
2021,"Bellingham, WA",Food Preparation and Serving Related,major,"7,850",17.39,"36,160"
2021,"Bremerton-Silverdale, WA",Food Preparation and Serving Related,major,"8,150",17.62,"36,640"
2021,"Kennewick-Richland, WA",Food Preparation and Serving Related,major,"9,550",17.15,"35,670"
2021,"Longview, WA",Food Preparation and Serving Related,major,"3,090",16.80,"34,950"
2021,"Mount Vernon-Anacortes, WA",Food Preparation and Serving Related,major,"4,180",17.66,"36,730"
2021,"Olympia-Tumwater, WA",Food Preparation and Serving Related,major,"8,410",17.66,"36,730"
2021,"Seattle-Tacoma-Bellevue, WA",Food Preparation and Serving Related,major,"132,740",19.41,"40,380"
2021,"Spokane-Spokane Valley, WA",Food Preparation and Serving Related,major,"18,940",16.80,"34,940"
2021,"Walla Walla, WA",Food Preparation and Serving Related,major,"2,050",16.90,"35,160"
2021,"Wenatchee, WA",Food Preparation and Serving Related,major,"4,770",17.25,"35,880"
2021,"Yakima, WA",Food Preparation and Serving Related,major,"7,130",16.34,"33,990"
2021,"Bellingham, WA",Building and Grounds Cleaning and Maintenance,major,"2,800",17.69,"36,800"
2021,"Bremerton-Silverdale, WA",Building and Grounds Cleaning and Maintenance,major,"2,340",18.87,"39,260"
2021,"Kennewick-Richland, WA",Building and Grounds Cleaning and Maintenance,major,"3,040",18.17,"37,790"
2021,"Longview, WA",Building and Grounds Cleaning and Maintenance,major,990,17.66,"36,730"
2021,"Mount Vernon-Anacortes, WA",Building and Grounds Cleaning and Maintenance,major,"1,350",18.37,"38,210"
2021,"Olympia-Tumwater, WA",Building and Grounds Cleaning and Maintenance,major,"2,760",18.58,"38,640"
2021,"Seattle-Tacoma-Bellevue, WA",Building and Grounds Cleaning and Maintenance,major,"43,750",20.30,"42,230"
2021,"Spokane-Spokane Valley, WA",Building and Grounds Cleaning and Maintenance,major,"7,340",17.33,"36,050"
2021,"Walla Walla, WA",Building and Grounds Cleaning and Maintenance,major,**,17.93,"37,300"
2021,"Wenatchee, WA",Building and Grounds Cleaning and Maintenance,major,"1,790",17.45,"36,300"
2021,"Yakima, WA",Building and Grounds Cleaning and Maintenance,major,"2,680",17.13,"35,640"
2021,"Bellingham, WA",Personal Care and Service,major,"2,290",17.22,"35,820"
2021,"Bremerton-Silverdale, WA",Personal Care and Service,major,"1,610",19.45,"40,450"
2021,"Kennewick-Richland, WA",Personal Care and Service,major,"1,920",18.25,"37,960"
2021,"Longview, WA",Personal Care and Service,major,590,17.62,"36,650"
2021,"Mount Vernon-Anacortes, WA",Personal Care and Service,major,"1,230",17.37,"36,130"
2021,"Olympia-Tumwater, WA",Personal Care and Service,major,"2,360",19.85,"41,280"
2021,"Seattle-Tacoma-Bellevue, WA",Personal Care and Service,major,"35,760",20.94,"43,560"
2021,"Spokane-Spokane Valley, WA",Personal Care and Service,major,"7,350",16.53,"34,380"
2021,"Walla Walla, WA",Personal Care and Service,major,390,17.62,"36,650"
2021,"Wenatchee, WA",Personal Care and Service,major,800,17.88,"37,180"
2021,"Yakima, WA",Personal Care and Service,major,"3,350",15.66,"32,580"
2021,"Bellingham, WA",Sales and Related,major,"8,160",21.79,"45,320"
2021,"Bremerton-Silverdale, WA",Sales and Related,major,"7,750",20.51,"42,650"
2021,"Kennewick-Richland, WA",Sales and Related,major,"10,400",20.93,"43,540"
2021,"Longview, WA",Sales and Related,major,"3,700",20.74,"43,150"
2021,"Mount Vernon-Anacortes, WA",Sales and Related,major,"4,850",21.34,"44,400"
2021,"Olympia-Tumwater, WA",Sales and Related,major,"9,790",22.90,"47,630"
2021,"Seattle-Tacoma-Bellevue, WA",Sales and Related,major,"173,090",27.72,"57,660"
2021,"Spokane-Spokane Valley, WA",Sales and Related,major,"23,760",21.77,"45,280"
2021,"Walla Walla, WA",Sales and Related,major,"2,330",20.24,"42,100"
2021,"Wenatchee, WA",Sales and Related,major,"4,860",20.18,"41,980"
2021,"Yakima, WA",Sales and Related,major,"8,140",20.59,"42,820"
2021,"Bellingham, WA",Office and Administrative Support,major,"10,680",21.58,"44,890"
2021,"Bremerton-Silverdale, WA",Office and Administrative Support,major,"9,690",23.13,"48,100"
2021,"Kennewick-Richland, WA",Office and Administrative Support,major,"12,950",22.12,"46,010"
2021,"Longview, WA",Office and Administrative Support,major,"4,270",22.32,"46,420"
2021,"Mount Vernon-Anacortes, WA",Office and Administrative Support,major,"5,590",22.58,"46,960"
2021,"Olympia-Tumwater, WA",Office and Administrative Support,major,"14,850",23.13,"48,100"
2021,"Seattle-Tacoma-Bellevue, WA",Office and Administrative Support,major,"239,510",25.32,"52,660"
2021,"Spokane-Spokane Valley, WA",Office and Administrative Support,major,"30,750",21.04,"43,770"
2021,"Walla Walla, WA",Office and Administrative Support,major,"2,860",20.93,"43,540"
2021,"Wenatchee, WA",Office and Administrative Support,major,"4,900",21.46,"44,630"
2021,"Yakima, WA",Office and Administrative Support,major,"10,390",21.22,"44,130"
2021,"Bellingham, WA","Farming, Fishing, and Forestry",major,400,21.60,"44,920"
2021,"Bremerton-Silverdale, WA","Farming, Fishing, and Forestry",major,110,18.72,"38,950"
2021,"Kennewick-Richland, WA","Farming, Fishing, and Forestry",major,"3,210",16.28,"33,870"
2021,"Longview, WA","Farming, Fishing, and Forestry",major,450,27.08,"56,320"
2021,"Mount Vernon-Anacortes, WA","Farming, Fishing, and Forestry",major,260,23.61,"49,110"
2021,"Olympia-Tumwater, WA","Farming, Fishing, and Forestry",major,300,24.24,"50,430"
2021,"Seattle-Tacoma-Bellevue, WA","Farming, Fishing, and Forestry",major,"1,880",21.37,"44,440"
2021,"Spokane-Spokane Valley, WA","Farming, Fishing, and Forestry",major,470,22.93,"47,690"
2021,"Walla Walla, WA","Farming, Fishing, and Forestry",major,360,17.64,"36,690"
2021,"Wenatchee, WA","Farming, Fishing, and Forestry",major,"1,900",16.53,"34,390"
2021,"Yakima, WA","Farming, Fishing, and Forestry",major,"5,050",15.73,"32,710"
2021,"Bellingham, WA",Construction and Extraction,major,"5,520",31.83,"66,210"
2021,"Bremerton-Silverdale, WA",Construction and Extraction,major,"6,850",30.75,"63,950"
2021,"Kennewick-Richland, WA",Construction and Extraction,major,"9,760",32.31,"67,210"
2021,"Longview, WA",Construction and Extraction,major,"2,370",32.86,"68,350"
2021,"Mount Vernon-Anacortes, WA",Construction and Extraction,major,"3,070",32.95,"68,530"
2021,"Olympia-Tumwater, WA",Construction and Extraction,major,"4,770",31.44,"65,400"
2021,"Seattle-Tacoma-Bellevue, WA",Construction and Extraction,major,"91,700",35.84,"74,550"
2021,"Spokane-Spokane Valley, WA",Construction and Extraction,major,"11,290",29.12,"60,570"
2021,"Walla Walla, WA",Construction and Extraction,major,"1,010",28.31,"58,890"
2021,"Wenatchee, WA",Construction and Extraction,major,"2,340",28.56,"59,410"
2021,"Yakima, WA",Construction and Extraction,major,"3,430",28.15,"58,550"
2021,"Bellingham, WA","Installation, Maintenance, and Repair",major,"3,280",28.07,"58,390"
2021,"Bremerton-Silverdale, WA","Installation, Maintenance, and Repair",major,"5,690",31.86,"66,270"
2021,"Kennewick-Richland, WA","Installation, Maintenance, and Repair",major,"5,260",28.06,"58,370"
2021,"Longview, WA","Installation, Maintenance, and Repair",major,"2,180",29.32,"60,990"
2021,"Mount Vernon-Anacortes, WA","Installation, Maintenance, and Repair",major,"2,230",28.07,"58,380"
2021,"Olympia-Tumwater, WA","Installation, Maintenance, and Repair",major,"3,520",27.63,"57,470"
2021,"Seattle-Tacoma-Bellevue, WA","Installation, Maintenance, and Repair",major,"64,660",31.23,"64,950"
2021,"Spokane-Spokane Valley, WA","Installation, Maintenance, and Repair",major,"8,960",26.01,"54,100"
2021,"Walla Walla, WA","Installation, Maintenance, and Repair",major,"1,050",26.73,"55,600"
2021,"Wenatchee, WA","Installation, Maintenance, and Repair",major,"2,230",27.54,"57,280"
2021,"Yakima, WA","Installation, Maintenance, and Repair",major,"3,870",25.14,"52,290"
2021,"Bellingham, WA",Production,major,"5,870",22.82,"47,460"
2021,"Bremerton-Silverdale, WA",Production,major,"4,360",28.85,"60,000"
2021,"Kennewick-Richland, WA",Production,major,"4,910",25.54,"53,110"
2021,"Longview, WA",Production,major,"3,940",25.36,"52,750"
2021,"Mount Vernon-Anacortes, WA",Production,major,"3,940",25.22,"52,460"
2021,"Olympia-Tumwater, WA",Production,major,"3,070",22.12,"46,010"
2021,"Seattle-Tacoma-Bellevue, WA",Production,major,"87,710",25.93,"53,930"
2021,"Spokane-Spokane Valley, WA",Production,major,"11,990",22.15,"46,080"
2021,"Walla Walla, WA",Production,major,"1,880",21.31,"44,320"
2021,"Wenatchee, WA",Production,major,"2,300",21.45,"44,610"
2021,"Yakima, WA",Production,major,"5,890",20.39,"42,410"
2021,"Bellingham, WA",Transportation and Material Moving,major,"6,640",21.07,"43,820"
2021,"Bremerton-Silverdale, WA",Transportation and Material Moving,major,"5,340",21.15,"43,990"
2021,"Kennewick-Richland, WA",Transportation and Material Moving,major,"11,040",20.33,"42,280"
2021,"Longview, WA",Transportation and Material Moving,major,"4,160",21.81,"45,370"
2021,"Mount Vernon-Anacortes, WA",Transportation and Material Moving,major,"4,130",21.61,"44,940"
2021,"Olympia-Tumwater, WA",Transportation and Material Moving,major,"8,170",20.74,"43,130"
2021,"Seattle-Tacoma-Bellevue, WA",Transportation and Material Moving,major,"154,920",25.50,"53,050"
2021,"Spokane-Spokane Valley, WA",Transportation and Material Moving,major,"20,080",20.46,"42,550"
2021,"Walla Walla, WA",Transportation and Material Moving,major,"2,060",18.86,"39,220"
2021,"Wenatchee, WA",Transportation and Material Moving,major,"5,220",18.02,"37,480"
2021,"Yakima, WA",Transportation and Material Moving,major,"12,270",18.50,"38,480"
2022,Washington,All,total,"3,405,470",34.79,"72,350"
2022,Washington,Management,major,"180,220",72.73,"151,270"
2022,Washington,Business and Financial Operations,major,"269,180",44.68,"92,930"
2022,Washington,Computer and Mathematical,major,"204,330",62.44,"129,870"
2022,Washington,Architecture and Engineering,major,"73,880",49.04,"102,000"
2022,Washington,"Life, Physical, and Social Science",major,"41,960",41.80,"86,950"
2022,Washington,Community and Social Service,major,"57,960",29.38,"61,100"
2022,Washington,Legal,major,"23,810",58.33,"121,330"
2022,Washington,Educational Instruction and Library,major,"183,550",33.32,"69,310"
2022,Washington,"Arts, Design, Entertainment, Sports, and Media",major,"48,880",37.21,"77,390"
2022,Washington,Healthcare Practitioners and Technical,major,"178,820",52.84,"109,910"
2022,Washington,Healthcare Support,major,"176,960",20.31,"42,240"
2022,Washington,Protective Service,major,"67,790",31.72,"65,980"
2022,Washington,Food Preparation and Serving Related,major,"288,080",19.59,"40,740"
2022,Washington,Building and Grounds Cleaning and Maintenance,major,"89,160",20.55,"42,750"
2022,Washington,Personal Care and Service,major,"60,610",22.02,"45,810"
2022,Washington,Sales and Related,major,"311,390",28.32,"58,900"
2022,Washington,Office and Administrative Support,major,"391,040",24.94,"51,880"
2022,Washington,"Farming, Fishing, and Forestry",major,"17,910",20.14,"41,890"
2022,Washington,Construction and Extraction,major,"170,310",35.16,"73,140"
2022,Washington,"Installation, Maintenance, and Repair",major,"127,540",31.08,"64,640"
2022,Washington,Production,major,"159,910",25.83,"53,730"
2022,Washington,Transportation and Material Moving,major,"282,180",25.33,"52,680"
2022,"Bellingham, WA",All,total,"88,170",29.18,"60,690"
2022,"Bremerton-Silverdale, WA",All,total,"90,640",31.18,"64,850"
2022,"Kennewick-Richland, WA",All,total,"121,800",30.69,"63,830"
2022,"Longview, WA",All,total,"40,440",28.57,"59,420"
2022,"Mount Vernon-Anacortes, WA",All,total,"49,290",29.56,"61,480"
2022,"Olympia-Tumwater, WA",All,total,"120,860",31.71,"65,960"
2022,"Seattle-Tacoma-Bellevue, WA",All,total,"2,037,380",38.47,"80,020"
2022,"Spokane-Spokane Valley, WA",All,total,"250,080",28.56,"59,400"
2022,"Walla Walla, WA",All,total,"27,150",27.40,"56,990"
2022,"Wenatchee, WA",All,total,"48,240",26.65,"55,430"
2022,"Yakima, WA",All,total,"95,460",25.34,"52,700"
2022,"Bellingham, WA",Management,major,"3,910",60.14,"125,080"
2022,"Bremerton-Silverdale, WA",Management,major,"3,580",60.59,"126,020"
2022,"Kennewick-Richland, WA",Management,major,"5,180",67.60,"140,600"
2022,"Longview, WA",Management,major,"1,620",61.94,"128,820"
2022,"Mount Vernon-Anacortes, WA",Management,major,"2,150",60.42,"125,670"
2022,"Olympia-Tumwater, WA",Management,major,"7,790",59.42,"123,600"
2022,"Seattle-Tacoma-Bellevue, WA",Management,major,"118,680",78.26,"162,780"
2022,"Spokane-Spokane Valley, WA",Management,major,"10,730",62.60,"130,210"
2022,"Walla Walla, WA",Management,major,"1,050",54.84,"114,070"
2022,"Wenatchee, WA",Management,major,"1,970",59.21,"123,150"
2022,"Yakima, WA",Management,major,"3,300",58.50,"121,680"
2022,"Bellingham, WA",Business and Financial Operations,major,"5,050",37.81,"78,640"
2022,"Bremerton-Silverdale, WA",Business and Financial Operations,major,"6,540",41.50,"86,320"
2022,"Kennewick-Richland, WA",Business and Financial Operations,major,"6,380",43.29,"90,040"
2022,"Longview, WA",Business and Financial Operations,major,"1,700",38.32,"79,700"
2022,"Mount Vernon-Anacortes, WA",Business and Financial Operations,major,"2,130",37.33,"77,640"
2022,"Olympia-Tumwater, WA",Business and Financial Operations,major,"12,250",36.92,"76,790"
2022,"Seattle-Tacoma-Bellevue, WA",Business and Financial Operations,major,"189,000",47.21,"98,210"
2022,"Spokane-Spokane Valley, WA",Business and Financial Operations,major,"15,020",37.34,"77,660"
2022,"Walla Walla, WA",Business and Financial Operations,major,"1,490",38.10,"79,250"
2022,"Wenatchee, WA",Business and Financial Operations,major,"2,060",36.51,"75,950"
2022,"Yakima, WA",Business and Financial Operations,major,"3,360",34.94,"72,680"
2022,"Bellingham, WA",Computer and Mathematical,major,"1,940",48.94,"101,800"
2022,"Bremerton-Silverdale, WA",Computer and Mathematical,major,"2,110",49.17,"102,280"
2022,"Kennewick-Richland, WA",Computer and Mathematical,major,"2,440",51.42,"106,960"
2022,"Longview, WA",Computer and Mathematical,major,560,45.82,"95,310"
2022,"Mount Vernon-Anacortes, WA",Computer and Mathematical,major,700,46.90,"97,540"
2022,"Olympia-Tumwater, WA",Computer and Mathematical,major,"6,360",48.44,"100,750"
2022,"Seattle-Tacoma-Bellevue, WA",Computer and Mathematical,major,"170,030",65.19,"135,590"
2022,"Spokane-Spokane Valley, WA",Computer and Mathematical,major,"5,990",43.80,"91,100"
2022,"Walla Walla, WA",Computer and Mathematical,major,390,45.55,"94,730"
2022,"Wenatchee, WA",Computer and Mathematical,major,620,42.04,"87,440"
2022,"Yakima, WA",Computer and Mathematical,major,860,38.97,"81,060"
2022,"Bellingham, WA",Architecture and Engineering,major,"1,230",43.40,"90,280"
2022,"Bremerton-Silverdale, WA",Architecture and Engineering,major,"4,650",47.02,"97,810"
2022,"Kennewick-Richland, WA",Architecture and Engineering,major,"3,550",51.05,"106,190"
2022,"Longview, WA",Architecture and Engineering,major,500,42.53,"88,470"
2022,"Mount Vernon-Anacortes, WA",Architecture and Engineering,major,990,42.09,"87,540"
2022,"Olympia-Tumwater, WA",Architecture and Engineering,major,"1,860",42.69,"88,800"
2022,"Seattle-Tacoma-Bellevue, WA",Architecture and Engineering,major,"48,600",51.44,"106,990"
2022,"Spokane-Spokane Valley, WA",Architecture and Engineering,major,"3,270",40.83,"84,920"
2022,"Walla Walla, WA",Architecture and Engineering,major,580,42.58,"88,560"
2022,"Wenatchee, WA",Architecture and Engineering,major,530,41.52,"86,360"
2022,"Yakima, WA",Architecture and Engineering,major,700,39.20,"81,530"
2022,"Bellingham, WA","Life, Physical, and Social Science",major,770,35.25,"73,310"
2022,"Bremerton-Silverdale, WA","Life, Physical, and Social Science",major,"1,390",40.84,"84,950"
2022,"Kennewick-Richland, WA","Life, Physical, and Social Science",major,"2,880",48.95,"101,810"
2022,"Longview, WA","Life, Physical, and Social Science",major,370,34.33,"71,410"
2022,"Mount Vernon-Anacortes, WA","Life, Physical, and Social Science",major,590,33.70,"70,100"
2022,"Olympia-Tumwater, WA","Life, Physical, and Social Science",major,"2,690",38.64,"80,370"
2022,"Seattle-Tacoma-Bellevue, WA","Life, Physical, and Social Science",major,"23,880",45.03,"93,660"
2022,"Spokane-Spokane Valley, WA","Life, Physical, and Social Science",major,"2,130",35.20,"73,210"
2022,"Walla Walla, WA","Life, Physical, and Social Science",major,360,35.37,"73,570"
2022,"Wenatchee, WA","Life, Physical, and Social Science",major,640,31.29,"65,070"
2022,"Yakima, WA","Life, Physical, and Social Science",major,700,33.16,"68,970"
2022,"Bellingham, WA",Community and Social Service,major,"1,520",27.38,"56,950"
2022,"Bremerton-Silverdale, WA",Community and Social Service,major,"1,340",28.97,"60,270"
2022,"Kennewick-Richland, WA",Community and Social Service,major,"1,460",29.90,"62,190"
2022,"Longview, WA",Community and Social Service,major,810,28.95,"60,220"
2022,"Mount Vernon-Anacortes, WA",Community and Social Service,major,990,28.47,"59,220"
2022,"Olympia-Tumwater, WA",Community and Social Service,major,"3,000",30.16,"62,720"
2022,"Seattle-Tacoma-Bellevue, WA",Community and Social Service,major,"31,860",30.48,"63,390"
2022,"Spokane-Spokane Valley, WA",Community and Social Service,major,"6,140",26.41,"54,920"
2022,"Walla Walla, WA",Community and Social Service,major,510,28.33,"58,920"
2022,"Wenatchee, WA",Community and Social Service,major,580,28.97,"60,260"
2022,"Yakima, WA",Community and Social Service,major,"2,280",26.51,"55,130"
2022,"Bellingham, WA",Legal,major,330,46.39,"96,480"
2022,"Bremerton-Silverdale, WA",Legal,major,490,45.77,"95,190"
2022,"Kennewick-Richland, WA",Legal,major,530,52.05,"108,260"
2022,"Longview, WA",Legal,major,120,45.64,"94,920"
2022,"Mount Vernon-Anacortes, WA",Legal,major,210,41.23,"85,750"
2022,"Olympia-Tumwater, WA",Legal,major,"1,340",46.32,"96,340"
2022,"Seattle-Tacoma-Bellevue, WA",Legal,major,"16,590",63.50,"132,080"
2022,"Spokane-Spokane Valley, WA",Legal,major,"1,640",45.92,"95,520"
2022,"Walla Walla, WA",Legal,major,90,*,*
2022,"Wenatchee, WA",Legal,major,180,42.68,"88,780"
2022,"Yakima, WA",Legal,major,440,42.45,"88,300"
2022,"Bellingham, WA",Educational Instruction and Library,major,"5,910",31.75,"66,040"
2022,"Bremerton-Silverdale, WA",Educational Instruction and Library,major,"5,220",32.75,"68,130"
2022,"Kennewick-Richland, WA",Educational Instruction and Library,major,"7,820",30.99,"64,450"
2022,"Longview, WA",Educational Instruction and Library,major,"2,310",28.84,"59,980"
2022,"Mount Vernon-Anacortes, WA",Educational Instruction and Library,major,"3,280",32.16,"66,890"
2022,"Olympia-Tumwater, WA",Educational Instruction and Library,major,"6,990",31.02,"64,510"
2022,"Seattle-Tacoma-Bellevue, WA",Educational Instruction and Library,major,"95,730",35.59,"74,030"
2022,"Spokane-Spokane Valley, WA",Educational Instruction and Library,major,"14,270",30.42,"63,270"
2022,"Walla Walla, WA",Educational Instruction and Library,major,"1,920",30.39,"63,210"
2022,"Wenatchee, WA",Educational Instruction and Library,major,"2,870",29.45,"61,250"
2022,"Yakima, WA",Educational Instruction and Library,major,"7,430",29.60,"61,570"
2022,"Bellingham, WA","Arts, Design, Entertainment, Sports, and Media",major,"1,000",27.36,"56,910"
2022,"Bremerton-Silverdale, WA","Arts, Design, Entertainment, Sports, and Media",major,920,28.54,"59,360"
2022,"Kennewick-Richland, WA","Arts, Design, Entertainment, Sports, and Media",major,"1,060",34.00,"70,720"
2022,"Longview, WA","Arts, Design, Entertainment, Sports, and Media",major,300,26.58,"55,280"
2022,"Mount Vernon-Anacortes, WA","Arts, Design, Entertainment, Sports, and Media",major,370,26.52,"55,160"
2022,"Olympia-Tumwater, WA","Arts, Design, Entertainment, Sports, and Media",major,"1,830",30.28,"62,970"
2022,"Seattle-Tacoma-Bellevue, WA","Arts, Design, Entertainment, Sports, and Media",major,"33,740",40.78,"84,830"
2022,"Spokane-Spokane Valley, WA","Arts, Design, Entertainment, Sports, and Media",major,"3,360",29.50,"61,360"
2022,"Walla Walla, WA","Arts, Design, Entertainment, Sports, and Media",major,270,32.26,"67,110"
2022,"Wenatchee, WA","Arts, Design, Entertainment, Sports, and Media",major,530,25.82,"53,710"
2022,"Yakima, WA","Arts, Design, Entertainment, Sports, and Media",major,730,26.30,"54,710"
2022,"Bellingham, WA",Healthcare Practitioners and Technical,major,"4,550",54.09,"112,510"
2022,"Bremerton-Silverdale, WA",Healthcare Practitioners and Technical,major,"4,070",50.45,"104,940"
2022,"Kennewick-Richland, WA",Healthcare Practitioners and Technical,major,"6,590",48.74,"101,370"
2022,"Longview, WA",Healthcare Practitioners and Technical,major,"1,930",47.19,"98,150"
2022,"Mount Vernon-Anacortes, WA",Healthcare Practitioners and Technical,major,"2,810",51.21,"106,520"
2022,"Olympia-Tumwater, WA",Healthcare Practitioners and Technical,major,"7,120",49.64,"103,250"
2022,"Seattle-Tacoma-Bellevue, WA",Healthcare Practitioners and Technical,major,"103,400",54.96,"114,320"
2022,"Spokane-Spokane Valley, WA",Healthcare Practitioners and Technical,major,"17,230",49.06,"102,040"
2022,"Walla Walla, WA",Healthcare Practitioners and Technical,major,"1,720",44.22,"91,980"
2022,"Wenatchee, WA",Healthcare Practitioners and Technical,major,"2,900",45.00,"93,590"
2022,"Yakima, WA",Healthcare Practitioners and Technical,major,"4,400",45.59,"94,830"
2022,"Bellingham, WA",Healthcare Support,major,"4,440",19.55,"40,660"
2022,"Bremerton-Silverdale, WA",Healthcare Support,major,"4,790",20.02,"41,650"
2022,"Kennewick-Richland, WA",Healthcare Support,major,"7,780",18.98,"39,480"
2022,"Longview, WA",Healthcare Support,major,"2,660",18.93,"39,370"
2022,"Mount Vernon-Anacortes, WA",Healthcare Support,major,"2,330",19.33,"40,210"
2022,"Olympia-Tumwater, WA",Healthcare Support,major,"5,140",20.50,"42,630"
2022,"Seattle-Tacoma-Bellevue, WA",Healthcare Support,major,"94,540",21.27,"44,240"
2022,"Spokane-Spokane Valley, WA",Healthcare Support,major,"17,470",18.82,"39,140"
2022,"Walla Walla, WA",Healthcare Support,major,"1,850",18.33,"38,120"
2022,"Wenatchee, WA",Healthcare Support,major,"1,890",19.82,"41,230"
2022,"Yakima, WA",Healthcare Support,major,"7,550",18.68,"38,860"
2022,"Bellingham, WA",Protective Service,major,"1,970",34.96,"72,710"
2022,"Bremerton-Silverdale, WA",Protective Service,major,"1,860",32.99,"68,620"
2022,"Kennewick-Richland, WA",Protective Service,major,"2,650",34.95,"72,690"
2022,"Longview, WA",Protective Service,major,550,31.38,"65,270"
2022,"Mount Vernon-Anacortes, WA",Protective Service,major,960,33.86,"70,420"
2022,"Olympia-Tumwater, WA",Protective Service,major,"2,550",32.91,"68,450"
2022,"Seattle-Tacoma-Bellevue, WA",Protective Service,major,"37,370",32.24,"67,050"
2022,"Spokane-Spokane Valley, WA",Protective Service,major,"6,680",28.03,"58,300"
2022,"Walla Walla, WA",Protective Service,major,"1,010",30.58,"63,600"
2022,"Wenatchee, WA",Protective Service,major,820,33.04,"68,720"
2022,"Yakima, WA",Protective Service,major,"1,980",28.49,"59,260"
2022,"Bellingham, WA",Food Preparation and Serving Related,major,"9,130",18.51,"38,510"
2022,"Bremerton-Silverdale, WA",Food Preparation and Serving Related,major,"9,180",18.72,"38,940"
2022,"Kennewick-Richland, WA",Food Preparation and Serving Related,major,"10,760",18.36,"38,200"
2022,"Longview, WA",Food Preparation and Serving Related,major,"3,400",18.14,"37,730"
2022,"Mount Vernon-Anacortes, WA",Food Preparation and Serving Related,major,"4,630",18.99,"39,500"
2022,"Olympia-Tumwater, WA",Food Preparation and Serving Related,major,"9,570",18.58,"38,650"
2022,"Seattle-Tacoma-Bellevue, WA",Food Preparation and Serving Related,major,"163,990",20.64,"42,920"
2022,"Spokane-Spokane Valley, WA",Food Preparation and Serving Related,major,"22,320",17.92,"37,270"
2022,"Walla Walla, WA",Food Preparation and Serving Related,major,"2,530",18.14,"37,740"
2022,"Wenatchee, WA",Food Preparation and Serving Related,major,"5,200",18.23,"37,920"
2022,"Yakima, WA",Food Preparation and Serving Related,major,"7,930",17.66,"36,740"
2022,"Bellingham, WA",Building and Grounds Cleaning and Maintenance,major,"2,780",19.33,"40,200"
2022,"Bremerton-Silverdale, WA",Building and Grounds Cleaning and Maintenance,major,"2,530",20.01,"41,630"
2022,"Kennewick-Richland, WA",Building and Grounds Cleaning and Maintenance,major,"3,780",20.11,"41,830"
2022,"Longview, WA",Building and Grounds Cleaning and Maintenance,major,"1,080",19.28,"40,100"
2022,"Mount Vernon-Anacortes, WA",Building and Grounds Cleaning and Maintenance,major,"1,560",20.11,"41,830"
2022,"Olympia-Tumwater, WA",Building and Grounds Cleaning and Maintenance,major,"2,980",19.63,"40,840"
2022,"Seattle-Tacoma-Bellevue, WA",Building and Grounds Cleaning and Maintenance,major,"46,590",21.72,"45,180"
2022,"Spokane-Spokane Valley, WA",Building and Grounds Cleaning and Maintenance,major,"7,680",19.04,"39,600"
2022,"Walla Walla, WA",Building and Grounds Cleaning and Maintenance,major,**,19.30,"40,150"
2022,"Wenatchee, WA",Building and Grounds Cleaning and Maintenance,major,"1,830",18.59,"38,670"
2022,"Yakima, WA",Building and Grounds Cleaning and Maintenance,major,"2,810",18.79,"39,070"
2022,"Bellingham, WA",Personal Care and Service,major,"1,740",20.67,"42,990"
2022,"Bremerton-Silverdale, WA",Personal Care and Service,major,"1,610",21.47,"44,660"
2022,"Kennewick-Richland, WA",Personal Care and Service,major,"1,840",20.23,"42,070"
2022,"Longview, WA",Personal Care and Service,major,520,19.91,"41,410"
2022,"Mount Vernon-Anacortes, WA",Personal Care and Service,major,840,20.51,"42,660"
2022,"Olympia-Tumwater, WA",Personal Care and Service,major,"2,390",21.36,"44,430"
2022,"Seattle-Tacoma-Bellevue, WA",Personal Care and Service,major,"36,560",23.25,"48,370"
2022,"Spokane-Spokane Valley, WA",Personal Care and Service,major,"4,890",19.83,"41,250"
2022,"Walla Walla, WA",Personal Care and Service,major,300,19.69,"40,960"
2022,"Wenatchee, WA",Personal Care and Service,major,"1,260",17.93,"37,290"
2022,"Yakima, WA",Personal Care and Service,major,"1,420",19.44,"40,430"
2022,"Bellingham, WA",Sales and Related,major,"8,480",23.11,"48,070"
2022,"Bremerton-Silverdale, WA",Sales and Related,major,"7,320",22.03,"45,820"
2022,"Kennewick-Richland, WA",Sales and Related,major,"10,530",22.52,"46,850"
2022,"Longview, WA",Sales and Related,major,"3,580",22.37,"46,530"
2022,"Mount Vernon-Anacortes, WA",Sales and Related,major,"4,720",23.18,"48,210"
2022,"Olympia-Tumwater, WA",Sales and Related,major,"9,720",24.55,"51,060"
2022,"Seattle-Tacoma-Bellevue, WA",Sales and Related,major,"189,290",31.44,"65,400"
2022,"Spokane-Spokane Valley, WA",Sales and Related,major,"23,460",23.77,"49,440"
2022,"Walla Walla, WA",Sales and Related,major,"2,210",21.77,"45,280"
2022,"Wenatchee, WA",Sales and Related,major,"5,020",22.32,"46,420"
2022,"Yakima, WA",Sales and Related,major,"7,960",22.29,"46,370"
2022,"Bellingham, WA",Office and Administrative Support,major,"10,830",22.61,"47,030"
2022,"Bremerton-Silverdale, WA",Office and Administrative Support,major,"9,860",24.17,"50,260"
2022,"Kennewick-Richland, WA",Office and Administrative Support,major,"12,870",23.40,"48,680"
2022,"Longview, WA",Office and Administrative Support,major,"4,610",23.72,"49,330"
2022,"Mount Vernon-Anacortes, WA",Office and Administrative Support,major,"5,840",23.85,"49,610"
